Molècula,Tanimoto,És Actiu,Actiu més semblant
CC[C@@]1(C)Cc2ccccc2-c2c1c(=O)n(CC=C)c(SCC(=O)c1ccc(Br)cc1)n2,0.5569620253164557,0,CCCCc1c(Cc2ccc3c(c2)ccc(OCn2cnnn2)c3Br)c2ccccc2o1
CCC1=C(C(=O)OC)[C@@H](c2ccc(C(C)C)cc2)N2C(/C=C(\[O-])N(C)Cc3ccccc3)=CSC2=N1,0.5569620253164557,0,COc1cccc(CN2CCc3c(sc(NC(=O)C(=O)[O-])c3C(=O)[O-])C2)c1
CCCN(CCCl)c1ccc(/C=C2/C([O-])=NC(=S)NC2=O)cc1,0.5569620253164557,0,COc1cccc(CN2CCc3c(sc(NC(=O)C(=O)[O-])c3C(=O)[O-])C2)c1
CC[C@@H](C(=O)Nc1ccc(F)c([N-]S(=O)(=O)C)c1)Br,0.5569620253164557,0,CCCCCNC(=O)[C@H](Cc1ccc(N(c2ccccc2C(=O)[O-])C(=O)C(=O)[O-])c(/C=C/C(=O)N)c1)NS(=O)(=O)C
CCCSc1nc2c(c3c(s2)COC(C)(C)C3)c2n1c(SCc1ccccc1F)nn2,0.5569620253164557,0,CCCCc1c(Cc2ccc3c(c2)ccc(OCn2cnnn2)c3Br)c2ccccc2o1
CC(C)CN(CC(C)C)C(=O)C1CCN(c2ccc(-c3nc(-c4ccc(F)cc4)on3)cc2F)CC1,0.5569620253164557,0,CCCCc1c(Cc2ccc3c(c2)ccc(OCn2cnnn2)c3Br)c2ccccc2o1
C[C@]12CC/C(=N\OCC(=O)N[C@@H](CC(=O)N)C(=O)[O-])C=C1CC[C@H]1[C@@H]2CC[C@@]2(C)[C@@H]1CC[C@@]2(C#C)O,0.5569620253164557,0,CCCCCNC(=O)[C@H](Cc1ccc(OCC(=O)[O-])c(C(=O)[O-])c1)NC(=O)[C@H](Cc1ccccc1)NC(=O)CCC(=O)[O-]
C[C@@]12CC/C(=N\OCC(=O)N[C@H](CC(=O)N)C(=O)[O-])C=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@@H]1CC[C@@]2(C#C)O,0.5569620253164557,0,CCCCCNC(=O)[C@H](Cc1ccc(OCC(=O)[O-])c(C(=O)[O-])c1)NC(=O)[C@H](Cc1ccccc1)NC(=O)CCC(=O)[O-]
C[C@@]12CC/C(=N\OCC(=O)N[C@@H](CC(=O)N)C(=O)[O-])C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H]1CC[C@]2(C#C)O,0.5569620253164557,0,CCCCCNC(=O)[C@H](Cc1ccc(OCC(=O)[O-])c(C(=O)[O-])c1)NC(=O)[C@H](Cc1ccccc1)NC(=O)CCC(=O)[O-]
CCC1=C(C)Cc2c1c1c(=O)n(CC(=C)C)c(=O)n(CC)c1s2,0.5569620253164557,0,COc1cccc(CN2CCc3c(sc(NC(=O)C(=O)[O-])c3C(=O)[O-])C2)c1
Cc1ccccc1CSc1nnc([C@@H](C)NC(=O)c2ccc3ccccc3c2)n1-c1ccc([N+](=O)[O-])cc1,0.5568181818181818,0,Cc1cc(C[C@@H](c2[nH]c3ccccc3n2)NS(=O)(=O)c2ccccc2)ccc1N1CC(=O)NS1(=O)=O
CCN(CC)c1ccc2c(c1)OC(=O)N(c1ccc(Cl)c(Cl)c1)[P@@]2(=S)N(CC)CC,0.5568181818181818,0,c1cc(-c2ccc(CN3CC([O-])=NS3(=O)=O)cc2)cc(N2CCc3c2cc(F)cc3)c1
CCCCOc1ccc(/C=C(C#N)/C([O-])=N/c2nnc(SCCCC)s2)cc1OC,0.5568181818181818,0,CCCC/C(=C\Cn1c([O-])nc(=O)o1)c1cccc(OCc2cc(Cl)cc(Cl)c2)c1
CCOC(=O)C1=C(C)N=C2N([C@@H]1c1ccc(F)cc1)C(/C=C(\[O-])NCC1CC1)=CS2,0.5568181818181818,0,c1ccc(CNC(=O)N2CCC(Nc3cccc(-c4c(Br)c(OCC(=O)[O-])c(C(=O)[O-])s4)c3)CC2)cc1
CCO/C(=C1/[C@H](c2ccccc2Cl)C(C(=O)OC)=C(C)N=C1COCCNC(=O)NC)[O-],0.5568181818181818,0,c1ccc(CNC(=O)N2CCC(Nc3cccc(-c4c(Br)c(OCC(=O)[O-])c(C(=O)[O-])s4)c3)CC2)cc1
Cn1c2c(c(C(=O)NNC(=O)c3ccccn3)cc(C3CC3)n2)c([O-])n1,0.5555555555555556,0,CCCCc1c(Cc2ccc(-c3ccc(OCn4cnnn4)cc3)cc2)c2ccccc2o1
c1ccc([C@H]2C(C#N)=C(N)N3C(=O)[C@@H](CC(=O)[O-])SC3=C2C#N)cc1,0.5555555555555556,0,c1cc(CN2CCc3c(sc(NC(=O)C(=O)[O-])c3C(=O)[O-])C2)cnc1
c1cc(-c2ncc(/C([O-])=N/C3=NC(=O)CN3)s2)sc1,0.5555555555555556,0,c1cc(-c2ccc(O)c(N3CC([O-])=NS3(=O)=O)c2)[nH]c1
C=CCO[C@@H]1C(/C=N/c2nnc([S-])s2)=C([O-])c2ccccc2O1,0.5555555555555556,0,c1cc(C(=O)Nc2ccc(-c3c(Br)c(OCC(=O)[O-])c(C(=O)[O-])s3)cc2)cnc1
c1cc2c(cc1I)c(C1=NC(=S)N=C1[O-])c([O-])[nH]2,0.5555555555555556,0,Cc1c(-c2ccc(-c3cc(Br)c([O-])c(Br)c3)cc2)nc(-c2ccc(C(F)(F)F)cc2)o1
c1cc(/C=N/c2ccc3c(c2)nc(-c2cccc4c2cccc4Cl)o3)c([O-])c([N+](=O)[O-])c1,0.5555555555555556,0,Cc1c(-c2ccc(-c3ccc(OCn4cnnn4)cc3)cc2)nc(-c2ccc(C(F)(F)F)cc2)o1
c1cc([C@@H](c2c([O-])[nH]c(=S)[nH]c2=O)c2c([O-])nc(=S)[nH]c2[O-])cc([N+](=O)[O-])c1,0.5555555555555556,0,c1cc(-c2ccc(O)c(N3CC([O-])=NS3(=O)=O)c2)[nH]c1
CCOc1ccccc1[C@@H]1C(C#N)=C(SCC(=O)Nc2cc(C)ccc2C)N=C2C1=C([O-])CCC2,0.5555555555555556,0,COc1cccc(CN2CCc3c(sc(NC(=O)C(=O)[O-])c3C(=O)[O-])C2)c1
C[C@@H](CCCC(C)(C)OC)Cc1c(C(=O)[O-])c(C(C)C)n(-c2ccc(C(C)(C)C)cc2)n1,0.5555555555555556,0,CCCCc1c(Cc2ccc(-c3ccc(OCn4cnnn4)cc3)cc2)c2ccccc2o1
C[C@H](CCCC(C)(C)OC)Cc1c(C(=O)[O-])c(C(C)C)n(-c2ccc(C(C)(C)C)cc2)n1,0.5555555555555556,0,CCCCc1c(Cc2ccc(-c3ccc(OCn4cnnn4)cc3)cc2)c2ccccc2o1
c1cc2c(cccc2Cl)c(-c2nc3cc(/N=C/c4cc(Cl)cc([N+](=O)[O-])c4[O-])ccc3o2)c1,0.5555555555555556,0,Cc1c(-c2ccc(-c3ccc(OCn4cnnn4)cc3)cc2)nc(-c2ccc(C(F)(F)F)cc2)o1
CC(C)(C)CC(C)(C)NC(=O)[C@H](c1ccco1)N(c1cccc(Cl)c1)C(=O)c1cc([N+](=O)[O-])ccc1[O-],0.5555555555555556,0,CC(=O)N[C@H](Cc1ccc(N(c2ccccc2C(=O)[O-])C(=O)C(=O)[O-])c(CCO)c1)C(=O)NCc1ccc([N+](=O)[O-])cc1
Cc1c(/C=C2\C(=O)N/C(=N/c3ccc(F)cc3)S2)c2ccccc2n1Cc1ccc(Cl)c(Cl)c1,0.5555555555555556,0,c1cc(-c2ccc(CN3CC([O-])=NS3(=O)=O)cc2)cc(N2CCc3c2cc(F)cc3)c1
c1ccc2c(c1)CC1(CCCCC1)c1c-2nc(SCc2ccc(Cl)cc2Cl)n(C2CCCCC2)c1=O,0.5555555555555556,0,c1cc(CN2CCc3c(sc(NC(=O)C(=O)[O-])c3C(=O)[O-])C2)cnc1
CCC1=C(C(=O)OC)[C@@H](c2cccc(C)c2)N2C(/C=C(\[O-])Nc3ccccc3F)=CSC2=N1,0.5555555555555556,0,COc1cccc(CN2CCc3c(sc(NC(=O)C(=O)[O-])c3C(=O)[O-])C2)c1
C[C@H](/C([O-])=C(\C#N)C(=O)Nc1ccccn1)NC(=O)c1cccs1,0.5555555555555556,0,c1cc(C(=O)Nc2ccc(-c3c(Br)c(OCC(=O)[O-])c(C(=O)[O-])s3)cc2)cnc1
C[C@H](c1ccccc1)N1C(=O)/C(=C/c2cn(Cc3c(F)cccc3Cl)c3c2cccc3)N=C1[S-],0.5555555555555556,0,c1cc(-c2ccc(CN3CC([O-])=NS3(=O)=O)cc2)cc(N2CCc3c2cc(F)cc3)c1
C[C@@H](c1cccc([N-]S(=O)(=O)C)c1)NC(=O)C(C)(C)c1ccccc1,0.5555555555555556,0,CCc1csc([C@H](Cc2ccc(NS(=O)(=O)[O-])cc2)NC(=O)[C@H](CC(C)C)C(=O)OC)n1
CC(C)C[C@H](C(=O)[O-])N1C(=O)/C(=C/c2cccc(O)c2)SC1=S,0.5555555555555556,0,COc1cccc(CN2CCc3c(sc(NC(=O)C(=O)[O-])c3C(=O)[O-])C2)c1
CC(C)C[C@H](C(=O)[O-])N1C(=O)/C(=C/c2ccc(O)cc2)SC1=S,0.5555555555555556,0,COc1cccc(CN2CCc3c(sc(NC(=O)C(=O)[O-])c3C(=O)[O-])C2)c1
C1CCC(C(=O)[O-])(NC(=O)N[C@H]2CCCC[C@@H]2O)CC1,0.5555555555555556,0,CCCCCNC(=O)[C@H](Cc1ccc(OCC(=O)[O-])c(C(=O)[O-])c1)NC(=O)[C@H](Cc1ccccc1)NC(=O)CCC(=O)[O-]
c1cc2c(cc1/N=C/c1cc(Br)cc([N+](=O)[O-])c1[O-])nc(-c1cc(Cl)ccc1Cl)o2,0.5555555555555556,0,c1cc(C(=O)Nc2ccc(-c3c(Br)c(OCC(=O)[O-])c(C(=O)[O-])s3)cc2)cnc1
Cc1cc(/C=C2\C(=O)NC(=S)S2)c(C)n1-c1cccc(C(=O)[O-])c1C,0.5555555555555556,0,COc1cccc(CN2CCc3c(sc(NC(=O)C(=O)[O-])c3C(=O)[O-])C2)c1
C[C@@H](CN(C)C(=O)c1ccc2c(c1)nc(=S)[nH]c2[O-])c1ccccc1,0.5555555555555556,0,COc1cccc(CN2CCc3c(sc(NC(=O)C(=O)[O-])c3C(=O)[O-])C2)c1
Cc1c(-c2ccc(Br)cc2)c(-c2ccc(OCC(=C)C)cc2O)[nH]n1,0.5555555555555556,0,COC(=O)c1c(O)cccc1OC/C=C/c1cccc(-c2c(CO)c(C(=O)[O-])no2)c1
CCN(CC)/C([O-])=C/C1=CSC2=NC(C)=C(C(=O)OCCOC)[C@H](c3cccc(Cl)c3)N12,0.5555555555555556,0,CCCC/C(=C\Cn1c([O-])nc(=O)o1)c1cccc(OCc2cc(Cl)cc(Cl)c2)c1
COC(=O)c1ccc(/C=C(C#N)/C([O-])=N/c2nnc(SCc3ccccc3F)s2)cc1,0.5555555555555556,0,c1cc(C(=O)Nc2ccc(-c3c(Br)c(OCC(=O)[O-])c(C(=O)[O-])s3)cc2)cnc1
COc1cc(C(=O)Oc2ccc(C(=O)/C=C/c3c(Cl)cccc3Cl)cc2)cc(OC)c1OC,0.5555555555555556,0,c1ccc(COc2cccc(-c3c(Br)c(OCC(=O)[O-])c(C(=O)[O-])s3)c2)cc1
c1cc(Cl)ccc1C(=O)CSc1c(SCC(=O)c2ccc(Cl)cc2)sc(=S)s1,0.5555555555555556,0,c1ccc(COc2cccc(-c3c(Br)c(OCC(=O)[O-])c(C(=O)[O-])s3)c2)cc1
CCn1c(-c2cc3c(s2)-c2ccccc2CC3)nnc1SCc1cccc(C(F)(F)F)c1,0.5555555555555556,0,c1ccc(CCC[C@](Cc2ccc(C(F)(F)P(=O)([O-])[O-])cc2)(c2ccccc2)n2c3ccccc3nn2)cc1
CC(C)(C)OC(=O)N[C@H](Cc1c(C(F)(F)F)cc(C(F)(F)F)cc1OC)C(=O)[O-],0.5555555555555556,0,CC1(C)CC(Nc2ccc(-c3c(Br)c(OCC(=O)[O-])c(C(=O)[O-])s3)cc2)CC(C)(C)C1
COc1ccccc1-n1c(-c2cccs2)nnc1S[C@@H]1CCCC1=O,0.5555555555555556,0,CCCCc1c(Cc2ccc(-c3ccc(OCn4cnnn4)cc3)cc2)c2ccccc2o1
CCCc1cc(N(C)Cc2ccccc2Br)n2c(n1)ncn2,0.5555555555555556,0,CCCCc1c(Cc2ccc3c(c2)ccc(OCn2cnnn2)c3Br)c2ccccc2o1
c1ccc(C(F)(F)F)c(CN2CCN(c3ccc([N+](=O)[O-])cc3)CC2)c1,0.5555555555555556,0,c1ccc(CCC[C@](Cc2ccc(C(F)(F)P(=O)([O-])[O-])cc2)(c2ccccc2)n2c3ccccc3nn2)cc1
CC[C@@H]1C[C@H](C(=O)N[C@@H]([C@@H]2[C@H](O)[C@H](O)[C@H](OP(=O)([O-])[O-])[C@H](SC)O2)[C@@H](C)Cl)[N@@H+](C)C1,0.5555555555555556,0,COc1cccc(C[N@@H+]2CCc3c(sc(NC(=O)C(=O)[O-])c3C(=O)[O-])C2)c1
C[C@H](C(=O)NC(=O)NC(C)(C)C)Sc1c2c(=O)nc([O-])n(C3CC3)c2nc(C2CC2)n1,0.5555555555555556,0,COc1cccc(CN2CCc3c(sc(NC(=O)C(=O)[O-])c3C(=O)[O-])C2)c1
c1ccc([C@H]2[N-]/C(=C\c3ccc(O)cc3)C(=O)N2c2c(Cl)cc([N+](=O)[O-])cc2Cl)cc1,0.5542168674698795,0,C/C(=C\Cn1c([O-])nc(=O)o1)c1cccc(OCc2c(-c3ccccc3)oc(-c3ccc(C(F)(F)F)cc3)n2)c1
C[C@@H]1CCCCN1/C([O-])=C/C1=CSC2=NC(C)=C(C(=O)OC)[C@H](c3ccc(Cl)cc3)N12,0.5542168674698795,0,COc1cccc(CN2CCc3c(sc(NC(=O)C(=O)[O-])c3C(=O)[O-])C2)c1
C[C@H]1CCCCN1/C([O-])=C/C1=CSC2=NC(C)=C(C(=O)OC)[C@@H](c3ccc(Cl)cc3)N12,0.5542168674698795,0,COc1cccc(CN2CCc3c(sc(NC(=O)C(=O)[O-])c3C(=O)[O-])C2)c1
CCC1=C(C(=O)OC)[C@@H](c2ccc(Cl)cc2)N2C(/C=C(\[O-])NCC3CC3)=CSC2=N1,0.5542168674698795,0,COc1cccc(CN2CCc3c(sc(NC(=O)C(=O)[O-])c3C(=O)[O-])C2)c1
CCc1ccc([N-]C2=NC(=O)/C(=C\c3ccc(-c4ccc(C)cc4[N+](=O)[O-])o3)S2)cc1,0.5542168674698795,0,COc1ccc2cc(O)c(N3CC([O-])=NS3(=O)=O)cc2c1
CCCCN1[C@H](c2ccc(SC)cc2)C(C(=O)c2ccc(Br)cc2)=C([O-])C1=O,0.5542168674698795,0,CCCC/C(=C\Cn1c([O-])nc(=O)o1)c1cccc(OCc2cc(Cl)cc(Cl)c2)c1
CC1=C(C(=O)OC(C)C)[C@@H](c2ccccc2Cl)N2C(/C=C(\[O-])N(C)C3CCCCC3)=CSC2=N1,0.5542168674698795,0,COc1cccc(CN2CCc3c(sc(NC(=O)C(=O)[O-])c3C(=O)[O-])C2)c1
Cc1ccc(N2C[C@H](c3cccs3)N[C@@H]2SCc2nnc([S-])n2-c2ccc(OC)cc2)cc1,0.5542168674698795,0,COc1ccc2cc([O-])c(N3CC(=O)NS3(=O)=O)cc2c1
CC1=C(C(=O)N(C)C)[C@@H](c2ccccc2Cl)NC(=S)N1c1ccc2c(c1)OCCO2,0.5542168674698795,0,COc1cccc(CN2CCc3c(sc(NC(=O)C(=O)[O-])c3C(=O)[O-])C2)c1
c1ccc([N+](=O)[O-])c([C@H]2C(C(=O)C3CC3)=C([O-])C(=O)N2c2cc(C(=O)[O-])ccc2Cl)c1,0.5542168674698795,0,C/C(=C\Cn1c([O-])nc(=O)o1)c1cccc(OCc2c(-c3ccccc3)oc(-c3ccc(C(F)(F)F)cc3)n2)c1
Cc1ccc(N2C[C@@H](c3cccs3)N[C@@H]2SCc2nnc([S-])n2-c2ccc(OC)cc2)cc1,0.5542168674698795,0,COc1ccc2cc([O-])c(N3CC(=O)NS3(=O)=O)cc2c1
CC1=C(C(=O)OC)[C@H](c2ccc(Cl)cc2)N2C(/C=C(\[O-])N(C)Cc3ccco3)=CSC2=N1,0.5542168674698795,0,COc1cccc(CN2CCc3c(sc(NC(=O)C(=O)[O-])c3C(=O)[O-])C2)c1
CC1=C(C(=O)OC)[C@@H](c2ccc(Cl)cc2)N2C(/C=C(\[O-])N(C)Cc3ccco3)=CSC2=N1,0.5542168674698795,0,COc1cccc(CN2CCc3c(sc(NC(=O)C(=O)[O-])c3C(=O)[O-])C2)c1
CC1=C(C(=O)OC)[C@@H](c2cccc(Cl)c2)N2C(/C=C(\[O-])N(C)Cc3ccco3)=CSC2=N1,0.5542168674698795,0,COc1cccc(CN2CCc3c(sc(NC(=O)C(=O)[O-])c3C(=O)[O-])C2)c1
CC(C)c1cc(C(C)C)c(S(=O)(=O)/N=C(\[O-])C23C[C@H]4C[C@@H](C2)C[C@H](C4)C3)c(C(C)C)c1,0.5540540540540541,0,c1ccc(-c2ccc(S(=O)(=O)N[C@H](Cc3ccc([C@@H]4CC([O-])=NS4(=O)=O)cc3)c3[nH]c4ccccc4n3)cc2)cc1
c1ccc(/C=C2\CCC[C@@H]3C2=NN(C(=O)c2cccc([N+](=O)[O-])c2C(=O)[O-])[C@@H]3c2ccccc2)cc1,0.5540540540540541,0,c1cc(CN2CCc3c(sc(NC(=O)C(=O)[O-])c3C(=O)[O-])C2)cnc1
C/C(=N\Nc1c(Cl)c(C(=O)[O-])nc(Cl)c1Cl)[C@@H](c1ccccc1)N1CCOCC1,0.5540540540540541,0,c1cc(CN2CCc3c(sc(NC(=O)C(=O)[O-])c3C(=O)[O-])C2)cnc1
c1ccc(Cl)c(/C=C2\CCCC3=C2NN(C(=O)CCC(=O)[O-])[C@@H]3c2ccccc2Cl)c1,0.5540540540540541,0,c1cc(CN2CCc3c(sc(NC(=O)C(=O)[O-])c3C(=O)[O-])C2)cnc1
CCN(Cc1cc(Br)ccc1F)C(=O)Cn1c(-c2cccc(C)c2)nnc1[S-],0.5540540540540541,0,Cc1c(-c2ccc(-c3ccc(OCn4cnnn4)cc3)cc2)nc(-c2ccc(C(F)(F)F)cc2)o1
Cc1cccc([N+](=O)[O-])c1S(=O)(=O)[N-]c1ccc([N-]S(=O)(=O)C)c(Cl)c1,0.5540540540540541,0,c1ccc(S(=O)(=O)N(Cc2ccc(-c3csnn3)cc2)Cc2ccc(C(F)(F)P(=O)([O-])[O-])cc2)cc1
CCC(CC)CN(CC)C(=O)c1ccc2c(c1)nc(=S)[nH]c2[O-],0.5540540540540541,0,COc1cccc(CN2CCc3c(sc(NC(=O)C(=O)[O-])c3C(=O)[O-])C2)c1
CCCc1ccc([C@H](c2cccs2)NC(=O)Cn2c(-c3ccc(C)cc3)nnc2[S-])cc1,0.5540540540540541,0,CCCCc1c(Cc2ccc(-c3ccc(OCn4cnnn4)cc3)cc2)c2ccccc2o1
CC(C)c1cc(C(C)C)c(S(=O)(=O)[N-]c2cc([N+](=O)[O-])ccc2Cl)c(C(C)C)c1,0.5540540540540541,0,c1ccc(S(=O)(=O)N(Cc2ccc(-c3csnn3)cc2)Cc2ccc(C(F)(F)P(=O)([O-])[O-])cc2)cc1
c1cc(F)ccc1[C@@H]1N2[C@H](CC(c3ccc(Br)s3)=N2)c2cc(Br)ccc2O1,0.5538461538461539,0,Cc1c(-c2ccc(-c3ccc(OCn4cnnn4)cc3)cc2)nc(-c2ccc(C(F)(F)F)cc2)o1
C1CCCC(=N/N=C2\NC(=O)[C@@H](CC(=O)[O-])S2)CC1,0.5538461538461539,0,c1cc2c(cc1NC(=O)CCCC[C@@H]1CCSS1)C(=O)O[C@@H](C(=O)[O-])C2
CC[C@H](C)c1ccccc1OCCCOc1ccc(/C=C2\C([O-])=NC(=S)S2)cc1OCC,0.5538461538461539,0,c1ccc(C(=O)Nc2ccc(-c3c(Br)c(OCC(=O)[O-])c(C(=O)[O-])s3)cc2)cc1
CC1=C(C(=O)OC(C)C)[C@H](c2ccc(Br)cc2)C2=C(N1)C[C@H](c1ccc(Cl)cc1)CC2=O,0.5538461538461539,0,CC(C)(C)OC(=O)COc1ccc(CC2=C(n3ccc4c3cccc4)c3ccccc3C(=O)C2=O)cc1
C[C@@H](/C([O-])=C(/C#N)C(=O)Nc1ccccc1OC)Sc1ccccc1Cl,0.5538461538461539,0,c1cc(C(=O)Nc2ccc(-c3c(Br)c(OCC(=O)[O-])c(C(=O)[O-])s3)cc2)cnc1
CCN(C[C@H](C)C(=O)[O-])C(=O)Nc1c(Cl)cc(Br)cc1Cl,0.5538461538461539,0,CCCCCNC(=O)[C@H](Cc1ccc(N(c2ccccc2C(=O)[O-])C(=O)C(=O)[O-])c2c1cccc2)NC(=O)C
COc1ccc(CC/C([O-])=C(\C#N)C(=O)Nc2ccc(F)c(Cl)c2)cc1F,0.5538461538461539,0,c1cc(C(=O)Nc2ccc(-c3c(Br)c(OCC(=O)[O-])c(C(=O)[O-])s3)cc2)cnc1
CN/C([O-])=C(\C#N)C(=O)Cc1csc(-c2cc(Br)cs2)n1,0.5538461538461539,0,c1cc(C(=O)Nc2ccc(-c3c(Br)c(OCC(=O)[O-])c(C(=O)[O-])s3)cc2)cnc1
CCCC[C@@H](CC)C(=O)N(Cc1ccc(C)o1)[C@@H](C(CC)CC)C(=O)NC(C)(C)CC(C)(C)C,0.5538461538461539,0,CCCCCNC(=O)[C@H](Cc1ccc(N(c2ccccc2C(=O)[O-])C(=O)C(=O)[O-])c2c1cccc2)NC(=O)C
CCCC[C@H](CC)C(=O)N(Cc1ccc(C)o1)[C@H](C(CC)CC)C(=O)NC(C)(C)CC(C)(C)C,0.5538461538461539,0,CCCCCNC(=O)[C@H](Cc1ccc(N(c2ccccc2C(=O)[O-])C(=O)C(=O)[O-])c2c1cccc2)NC(=O)C
Cc1ccc(C2=NN(c3nc(-c4ccc(Br)cc4)cs3)[C@H](c3ccc(F)cc3)C2)cc1,0.5535714285714286,0,c1ccc([C@](Cc2ccc(C(F)(F)P(=O)([O-])[O-])cc2)(Cc2ccc(Br)cc2)n2c3ccccc3nn2)cc1
Cc1ccc([C@@H]2CC(c3ccc(F)cc3)=NN2c2nc(-c3ccc(Br)cc3)cs2)cc1,0.5535714285714286,0,c1ccc([C@](Cc2ccc(C(F)(F)P(=O)([O-])[O-])cc2)(Cc2ccc(Br)cc2)n2c3ccccc3nn2)cc1
c1cc(-c2csc(N3[C@H](c4cccc(Cl)c4)CC(c4ccc(F)cc4)=N3)n2)cc(Br)c1,0.5535714285714286,0,c1ccc([C@](Cc2ccc(C(F)(F)P(=O)([O-])[O-])cc2)(Cc2ccc(Br)cc2)n2c3ccccc3nn2)cc1
c1cc(Br)ccc1-c1csc(N2[C@@H](c3ccc(F)cc3)CC(c3ccc(Cl)cc3)=N2)n1,0.5535714285714286,0,c1ccc([C@](Cc2ccc(C(F)(F)P(=O)([O-])[O-])cc2)(Cc2ccc(Br)cc2)n2c3ccccc3nn2)cc1
CC(C)CCSc1nc([O-])c2c(n1)N=C1C(=C([O-])CCC1)[C@H]2c1ccc(O)c([N+](=O)[O-])c1,0.5531914893617021,0,COc1ccc2cc(O)c(N3CC([O-])=NS3(=O)=O)cc2c1
c1ccc(OCCOc2cccc3c2N[C@H](c2cccc4c2cccc4)[C@@H]2[C@@H]3C=CC2)cc1,0.5531914893617021,0,c1ccc(Cc2c(-c3ccc(-c4ccc(OCC(=O)[O-])c(C5CCCC5)c4)cc3)c3ccccc3o2)cc1
CCCC[C@H](CC)CC(=O)[C@@H]1C[C@H]2[C@H](O2)C[C@@H]1C(=O)C[C@@H](CC)CCCC,0.5531914893617021,0,CCCCCc1c(C(=O)[O-])c(O)cc2c1Oc1cc(OC)cc(C(=O)CCCC)c1C(=O)O2
CC(C)[C@H](C(=O)[O-])n1c(-c2cccs2)nnc1SCC(=O)N(C)c1ccc([N+](=O)[O-])cc1,0.5531914893617021,0,Cc1cc(C[C@@H](c2[nH]c3ccccc3n2)NS(=O)(=O)c2ccccc2)ccc1N1CC([O-])=NS1(=O)=O
Cc1cccc(C)c1N([C@@H](c1ccccc1Cl)C(=O)NC(C)(C)C)C(=O)CCC(=O)Nc1cc(C)on1,0.5529411764705883,0,C/C(=C\Cn1c(=O)[nH]c(=O)o1)c1cccc(OCc2c(-c3ccccc3)oc(-c3ccc(C(F)(F)F)cc3)n2)c1
c1cc(Cl)ccc1/C=C1/C(=O)N([C@H](CC(=O)N)C(=O)[O-])C(=S)S1,0.5529411764705883,0,c1ccc(-n2cc(/C=C3/C(=O)N(CCS(=O)(=O)[O-])C(=S)S3)c(-c3ccc(OCc4ccccc4F)cc3)n2)cc1
COc1cc([C@H]2c3c(nc([O-])nc3[O-])NC3=C2C(=O)CCC3)ccc1O,0.5529411764705883,0,c1ccc(CNC(=O)N2CCC(Nc3cccc(-c4c(Br)c(OCC(=O)[O-])c(C(=O)[O-])s4)c3)CC2)cc1
COc1cc(/C=C(/c2nc([O-])c3ccc(C(=O)OC)cc3n2)Cl)cc([N+](=O)[O-])c1[O-],0.5529411764705883,0,C/C(=C\Cn1c([O-])nc(=O)o1)c1cccc(OCc2c(-c3ccccc3)oc(-c3ccc(C(F)(F)F)cc3)n2)c1
C[C@@H](c1cccc(Cl)c1)NC(=O)CCn1c(-c2cccs2)nnc1[S-],0.5529411764705883,0,c1cc(-c2ccc(CN3CC(=O)NS3(=O)=O)cc2)cc(N2CCc3c2cc(F)cc3)c1
C[C@H](c1ccccc1Cl)NC(=O)CCn1c(-c2cccs2)nnc1[S-],0.5529411764705883,0,c1cc(-c2ccc(CN3CC(=O)NS3(=O)=O)cc2)cc(N2CCc3c2cc(F)cc3)c1
Cc1ccc([N-]S(=O)(=O)c2cc(C)c(C)cc2[N+](=O)[O-])c(C(=O)[O-])c1,0.5526315789473685,0,c1cc(-c2c(Br)c(OCC(=O)[O-])c(C(=O)[O-])s2)cc([N-]S(=O)(=O)c2ccc(F)cc2)c1
CC[C@H](C)N/C([O-])=C/C1=CSC2=NC(C)=C(C(=O)OCc3ccccc3)[C@@H](c3ccc(C)cc3C)N12,0.5526315789473685,0,c1cc(CN2CCc3c(sc(NC(=O)C(=O)[O-])c3C(=O)[O-])C2)cnc1
CC(C)(C)NC(=O)[C@@H](c1ccc(Cl)cc1)N(c1ccccc1Cl)C(=O)c1cc([N+](=O)[O-])ccc1[O-],0.5526315789473685,0,CC(=O)N[C@H](Cc1ccc(N(c2ccccc2C(=O)[O-])C(=O)C(=O)[O-])c(CCO)c1)C(=O)NCc1ccc([N+](=O)[O-])cc1
CCOC(C1=C([O-])/C(=C/c2ccc(-c3ccc([N+](=O)[O-])cc3Cl)o2)S/C1=N\c1ccc(C)cc1)=O,0.5526315789473685,0,c1cc(C(=O)Nc2ccc(-c3c(Br)c(OCC(=O)[O-])c(C(=O)[O-])s3)cc2)cnc1
CC1=C(C(=O)OCc2ccccc2)[C@@H](c2ccc(C(C)C)cc2)N2C(/C=C(\[O-])NCC(C)C)=CSC2=N1,0.5526315789473685,0,c1cc(CN2CCc3c(sc(NC(=O)C(=O)[O-])c3C(=O)[O-])C2)cnc1
CC[C@H](C)N/C([O-])=C/C1=CSC2=NC(c3ccccc3)=C(C(=O)OCC)[C@@H](c3cc(C)ccc3C)N12,0.5526315789473685,0,c1cc(CN2CCc3c(sc(NC(=O)C(=O)[O-])c3C(=O)[O-])C2)cnc1
