,Molècula,Tanimoto,És Actiu,Actiu més semblant
"
6376,"C[C@H](/C(=C(/C#N)\C(=O)NCC=C)/[O-])Sc1ccc(cc1)Br	ZINC50856481
",0.4216494845360825,0,"COc1ccc2cc(c(cc2c1)N1CC(=O)NS1(=O)=O)[O-]	CHEMBL592291
"
6377,"Cc1c(c2c(c(c1O)C)[C@H]([C@@](O2)(C)CCC[C@@H](C)CCC[C@@H](C)CCCC(C)C)C)C	ZINC65740372
",0.42162162162162165,0,"COC(=O)c1c(cccc1OC/C=C/c1cccc(c1)c1c(c(no1)C(=O)[O-])CO)O	CHEMBL184444
"
6378,"CC(C)CCn1c(=O)c2ccccc2nc1SCC(=O)Nc1cc(c(cc1C(=O)[O-])OC)OC	ZINC13243869
",0.4216182048040455,0,"c1cc(ccc1c1c(c(c(s1)C(=O)[O-])OCC(=O)[O-])Br)NS(=O)(=O)c1ccc(cc1)C(F)(F)F	CHEMBL383882
"
6379,"C[C@H](C(=O)Nc1ccccc1SC)Sc1nc2cc(ccc2c(=O)n1C[C@@H]1CCCO1)C(=O)[O-]	ZINC13053252
",0.4214929214929215,0,"c1cc(ccc1c1c(c(c(s1)C(=O)[O-])OCC(=O)[O-])Br)[N-]S(=O)(=O)c1ccc(cc1)C(F)(F)F	CHEMBL383882
"
6380,"CCCOc1ccc(cc1)[C@H]1c2c(n[nH]c2C(=O)N1[C@H]1CCS(=O)(=O)C1)c1cc(ccc1O)Cl	ZINC40548227
",0.4214929214929215,0,"c1cc(ccc1c1c(c(c(s1)C(=O)[O-])OCC(=O)[O-])Br)NS(=O)(=O)c1ccc(cc1)C(F)(F)F	CHEMBL383882
"
6381,"c1cc(c(c(c1)Cl)[C@@H]([C@@H](C#N)C(=O)[O-])[C@H](C#N)C(=O)[O-])Cl	ZINC13099528
",0.4214360041623309,0,"COc1ccc2cc(c(cc2c1)N1CC(=O)NS1(=O)=O)[O-]	CHEMBL592291
"
6382,"Cc1cc(=O)c(c([nH]1)[O-])[C@H](c1ccc(cc1Cl)N(C)C)c1c([O-])cc([nH]c1=O)C	ZINC17105938
",0.42132736763609246,0,"c1cc(cc(c1)C(=O)[O-])/C=C/c1ccc2cc(c(cc2n1)C(F)(F)P(=O)([O-])[O-])Br	CHEMBL411295
"
6383,"C/C=C/C=C/C=C/C(=O)O[C@@H]1[C@H](C2=C(C(=O)N(C2)[C@@H](CCC(=O)[O-])C(=O)[O-])[C@@]2([C@@H]1C(CCC2)(C)C)C)OC	ZINC35466056
",0.4213169642857143,0,"c1ccc(cc1)c1c[nH]c(n1)[C@H](Cc1ccc(cc1)[C@@H]1CC(=NS1(=O)=O)[O-])NS(=O)(=O)c1cccc(c1)F	CHEMBL253282
"
6384,"CCC(C)(C)[C@H]1CC[C@@H](CC1)NC(=O)CSc1nc(cs1)CC(=O)[O-]	ZINC13416591
",0.42127659574468085,0,"c1cc(sc1)CCCCC(=O)Nc1ccc2c(c1)CO[C@H](C2)C(=O)[O-]	CHEMBL550462
"
6385,"CC(C)(C)CC(C)(C)Nc1c(nc2n1cc(cc2)Cl)c1ccccc1F	ZINC04381108
",0.4212662337662338,0,"CCCCc1c(c2ccccc2o1)c1ccc(cc1)c1ccc(cc1)O	CHEMBL286007
"
6386,"Cc1ccc(cc1)CSc1nnc(s1)/N=C(\[O-])/C(=C/c1ccc(c(c1)OC)OCC(C)C)/C#N	ZINC39997598
",0.42125,0,"c1cc(ccc1c1c(c(c(s1)C(=O)[O-])OCC(=O)[O-])Br)NS(=O)(=O)c1ccc(cc1)C(F)(F)F	CHEMBL383882
"
6387,"CCCCCCC(=O)N(CCCCC)CC(=O)N1CCc2c(ccs2)[C@H]1c1ccc(cc1Cl)Cl	ZINC16530729
",0.42111879321181644,0,"c1cc(ccc1c1c(c(c(s1)C(=O)[O-])OCC(=O)[O-])Br)[N-]S(=O)(=O)c1ccc(cc1)C(F)(F)F	CHEMBL383882
"
6388,"Cc1nnc(NC(=O)[C@H]2C(=C3CCCCC3=NC2=O)[O-])s1	ZINC06813465
",0.4211087420042644,0,"COc1ccc2cc(c(cc2c1)N1CC(=O)NS1(=O)=O)[O-]	CHEMBL592291
"
6389,"CCCCN(CC(=O)N(CCc1ccc(c(c1)OC)OC)Cc1ccc(s1)C)C(=O)C[C@@H](C)CC(C)(C)C	ZINC33647632
",0.42105263157894735,0,"c1ccc(cc1)[C@](Cc1ccc(cc1)C(F)(F)P(=O)([O-])[O-])(Cc1ccc(cc1)Br)n1c2ccccc2nn1	CHEMBL9339
"
6390,"CC(=O)[C@]1(CC[C@@H]2[C@@]1(CC[C@@H]1[C@@H]2CCC2=C/C(=N/OCC(=O)N[C@@H](CCSC)C(=O)[O-])/CC[C@]12C)C)O	ZINC36369749
",0.4209912536443149,0,"c1ccc2c(c1)[nH]c(n2)[C@H](Cc1ccc(c(c1)F)[C@@H]1CC(=NS1(=O)=O)[O-])NS(=O)(=O)c1cccc(c1)F	CHEMBL381584
"
6391,"CCc1c(n2c(nc1[O-])nnc2SCC(=O)N[C@H]1[C@@H](C(=C(S1)C(=O)OCC)C)C(=O)OCC)C	ZINC39732242
",0.42075823492852704,0,"CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc(cc1)[C@@H]1CC(=NS1(=O)=O)[O-])C(=O)N	CHEMBL382311
"
6392,"CCc1c(n2c(nc1[O-])nnc2SCC(=O)N[C@H]1[C@H](C(=C(S1)C(=O)OCC)C)C(=O)OCC)C	ZINC39732246
",0.42075823492852704,0,"CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc(cc1)[C@@H]1CC(=NS1(=O)=O)[O-])C(=O)N	CHEMBL382311
"
6393,"c1ccnc(c1)/C(=C/c1c(cccc1Cl)F)/C#N	ZINC05692719
",0.4206060606060606,0,"C1C[NH2+]Cc2c1c(c(s2)NC(=O)C(=O)[O-])C(=O)[O-]	CHEMBL139393
"
6394,"Cc1c(cnn1c1ccc([O-])nn1)C(=O)NCC1(CCCCCC1)NC(=O)OC(C)(C)C	ZINC24496267
",0.4205980066445183,0,"CCCCc1c(c2ccccc2o1)Cc1ccc2c(c1)ccc(c2Br)OCn1cnnn1	CHEMBL26100
"
6395,"CC(C)CC(=O)C1=C(C(=O)N([C@H]1c1ccc(cc1)[N+](=O)[O-])CC1(CCCC1)c1ccccc1)[O-]	ZINC40358105
",0.4205128205128205,0,"c1cc(ccc1c1c(c(c(s1)C(=O)[O-])OCC(=O)[O-])Br)[N-]S(=O)(=O)c1ccc(cc1)C(F)(F)F	CHEMBL383882
"
6396,"c1cc(c(cc1[C@@H]1C(=C([O-])C(=O)N1C[C@@H]1CCCO1)C(=O)c1ccc2c(c1)OCCO2)Cl)Cl	ZINC35025219
",0.42046936114732725,0,"CCCCc1c(c2ccccc2o1)Cc1ccc(cc1)c1ccc(cc1)OCn1cnnn1	CHEMBL24557
"
6397,"CC(C)(C)c1ccc(cc1)c1nnc(n1/N=C/C(=C\c1ccccc1)/Br)[S-]	ZINC17161634
",0.42042755344418054,0,"COc1cccc(c1)C[N@@H+]1CCc2c(sc(c2C(=O)[O-])NC(=O)C(=O)[O-])C1	CHEMBL137989
"
6398,"CC(C)(C)OC(=O)N[C@@H](CCSC)C(=O)NC[C@H]1CC[C@@H](CC1)C(=O)N[C@H](CC(=O)N)C(=O)[O-]	ZINC08789914
",0.42038216560509556,0,"CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc(cc1)[C@@H]1CC(=NS1(=O)=O)[O-])C(=O)N	CHEMBL382311
"
6399,"CCCc1nnc(n1CC(=O)[O-])SCC(=O)Nc1c(c(cs1)CC(C)C)C(=O)OCC	ZINC13202206
",0.42023082145281737,0,"COC(=O)c1c(cccc1OC/C=C/c1cccc(c1)c1c(c(no1)C(=O)[O-])CO)O	CHEMBL184444
"
6400,"CCC[C@H]1CC[C@@H](CC1)[C@@]1(CC[C@H](CC1)C(=O)[O-])c1ccc(cc1)c1ccc(cc1)C#N	ZINC66351965
",0.42011834319526625,0,"CCCCc1c(c2ccccc2o1)Cc1ccc2c(c1)ccc(c2Br)OCn1cnnn1	CHEMBL26100
"
6401,"CC/C=C\C/C=C/C/C=C\C/C=C\C[C@@H](/C=C/C=C\CCC(=O)[O-])O	ZINC64858159
",0.42008032128514056,0,"c1cc(sc1)CCCCC(=O)Nc1ccc2c(c1)C[C@@H](OC2)C(=O)[O-]	CHEMBL559312
"
6402,"CC[C@H](C)c1ccccc1N1C[C@@H](CC1=O)C(=O)Nc1nc(cs1)c1ccc(s1)CNC(=O)C	ZINC09821977
",0.42003853564547206,0,"c1cc(ccc1c1c(c(c(s1)C(=O)[O-])OCC(=O)[O-])Br)NS(=O)(=O)c1ccc(cc1)C(F)(F)F	CHEMBL383882
"
6403,"c1ccc(c(c1)[C@@H](C(=O)O[C@@H]1[C@@H]([C@H]([C@H]([C@@H](O1)C(=O)[O-])O)O)O)N1CCc2c(ccs2)C1)Cl	ZINC21981175
",0.41993355481727573,0,"CCCCc1c(c2ccccc2o1)Cc1ccc2c(c1)ccc(c2Br)OCn1cnnn1	CHEMBL26100
"
6404,"CCn1c2ccccc2c2c1ccc(c2)[C@@H]1[C@H]2CC=C[C@@H]2c2ccc3ccccc3c2N1	ZINC13642074
",0.419921875,0,"CCCCc1c(c2ccccc2o1)Cc1ccc2c(c1)ccc(c2Br)OCn1cnnn1	CHEMBL26100
"
6405,"C[C@]12CC/C(=N\OCC(=O)N[C@@H](CC(=O)N)C(=O)[O-])/C=C1CC[C@H]1[C@@H]2CC[C@]2([C@@H]1CC[C@@]2(C#C)O)C	ZINC09033469
",0.41982864137086906,0,"c1ccc(cc1)S(=O)(=O)N1CCC(CC1)Nc1cccc(c1)c1c(c(c(s1)C(=O)[O-])OCC(=O)[O-])Br	CHEMBL244360
"
6406,"C[C@]12CC/C(=N\OCC(=O)N[C@H](CC(=O)N)C(=O)[O-])/C=C1CC[C@@H]1[C@@H]2CC[C@]2([C@@H]1CC[C@@]2(C#C)O)C	ZINC12661402
",0.41982864137086906,0,"c1ccc(cc1)S(=O)(=O)N1CCC(CC1)Nc1cccc(c1)c1c(c(c(s1)C(=O)[O-])OCC(=O)[O-])Br	CHEMBL244360
"
6407,"CCCCCCSc1nc2c(c(=O)n1[C@@H]1CCOC(C1)(C)C)C1(CCCCC1)Cc1c2cccc1	ZINC01827385
",0.41979102642901045,0,"Cc1c(nc(o1)c1ccc(cc1)C(F)(F)F)c1ccc(cc1)c1ccc(cc1)OCn1cnnn1	CHEMBL285125
"
6408,"CC(C)NC(=O)CNC(=O)[C@@H]1[N-]C(=NO1)C1=CC=C[C@@H]2C1=CC=N2	ZINC39958700
",0.4197860962566845,0,"c1cc(sc1)CCCC(=O)Nc1ccc2c(c1)C[C@@H](OC2)C(=O)[O-]	CHEMBL570779
"
6409,"CCc1nnc(s1)NC(=O)CSc1nnc(n1c1cc(ccc1C)C)Cc1cc(=O)[nH]c(=O)[nH]1	ZINC23180489
",0.4197761194029851,0,"CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc(cc1)[C@@H]1CC(=NS1(=O)=O)[O-])C(=O)N	CHEMBL382311
"
6410,"C[C@H](C(=O)NC(=O)NC(C)C)OC(=O)c1ccccc1[N-]S(=O)(=O)c1ccc2c(c1)[nH]c(=O)[nH]2	ZINC24894739
",0.4197689345314506,0,"c1cc(ccc1c1c(c(c(s1)C(=O)[O-])OCC(=O)[O-])Br)NS(=O)(=O)c1ccc(cc1)C(F)(F)F	CHEMBL383882
"
6411,"CCCCCCOc1ccc(cc1)[C@H]1C(=C(Nc2n1nc(n2)SCCCC)C)C(=O)OCCC	ZINC41000737
",0.4196538936959209,0,"c1cc(ccc1c1c(c(c(s1)C(=O)[O-])OCC(=O)[O-])Br)NS(=O)(=O)c1ccc(cc1)C(F)(F)F	CHEMBL383882
"
6412,"Cc1c(c([O-])nc(n1)S[C@H](C)C(=O)N[C@H](C)c1ccc(cc1Cl)Cl)CCC(=O)[O-]	ZINC13449131
",0.4194260485651214,0,"c1cc(cc(c1)C(=O)[O-])/C=C/c1ccc2cc(c(cc2n1)C(F)(F)P(=O)([O-])[O-])Br	CHEMBL411295
"
6413,"CC1=C([C@H](n2c(csc2=N1)/C=C(\[O-])/N(C)C1CCCCC1)c1ccccc1Cl)C(=O)OC(C)C	ZINC35693622
",0.4193962748876044,0,"c1cc(ccc1c1c(c(c(s1)C(=O)[O-])OCC(=O)[O-])Br)[N-]S(=O)(=O)c1ccc(cc1)C(F)(F)F	CHEMBL383882
"
6414,"C1[C@H]2C[C@H]([C@@H]1C=C2)C(=O)N[C@@H](CC(=O)N)C(=O)[O-]	ZINC34679292
",0.4193939393939394,0,"C1C[NH2+]Cc2c1c(c(s2)NC(=O)C(=O)[O-])C(=O)[O-]	CHEMBL139393
"
6415,"C[C@H]1CCC[C@]2([C@@H]1CC[C@@]1([C@@H]2[C@@H](C[C@@H]2[C@@]1(C[C@@H](/C/2=C(\CCC=C(C)C)/C(=O)[O-])OC(=O)C)C)O)C)C	ZINC38654149
",0.41935483870967744,0,"CCCCCCCCCCCCCCC(=O)c1ccc2c(nocc12)c1ccc(cc1)OCC(=O)[O-]	CHEMBL371026
"
6416,"CC[C@@H](C(=O)[O-])Oc1ccc(cc1)/C=C/1\C(=O)N(C(=S)S1)c1ccc(c(c1)C(F)(F)F)Cl	ZINC16907301
",0.41931127616475355,0,"CCc1csc(n1)[C@H](Cc1ccc(cc1)NS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)C(=O)OC	CHEMBL590155
"
6417,"CCOC(=O)c1ccc(c(c1)Cl)NC(=O)c1ccc(c(c1)S(=O)(=O)[N-]c1cccc(c1C)C)Cl	ZINC44905085
",0.41925269157694744,0,"c1cc(ccc1c1c(c(c(s1)C(=O)[O-])OCC(=O)[O-])Br)NS(=O)(=O)c1ccc(cc1)C(F)(F)F	CHEMBL383882
"
6418,"Cc1ccc(cc1[N-]S(=O)(=O)C)C(=O)Nc1cc(c(cc1F)F)NC(=O)C	ZINC66348363
",0.4192,0,"CC1(SC[C@H](S1)CCCCC(=O)Nc1ccc2c(c1)CO[C@H](C2)C(=O)[O-])C	CHEMBL556636
"
6419,"Cc1c(cc(o1)C(=O)[O-])S(=O)(=O)[N-]c1ccccc1SC	ZINC55311368
",0.4191866527632951,0,"COc1ccc2cc(c(cc2c1)N1CC(=O)NS1(=O)=O)[O-]	CHEMBL592291
"
6420,"CCc1ccc(cc1)c1ccc(o1)/C=C\1/C(=O)N(C(=S)S1)[C@H](CC(=O)[O-])C(=O)[O-]	ZINC13073961
",0.41894892672094747,0,"c1cc(cc(c1)C(=O)[O-])/C=C/c1ccc2cc(c(cc2n1)C(F)(F)P(=O)([O-])[O-])Br	CHEMBL411295
"
6421,"c1ccc2c(c1)c1ccccc1C2COC(=O)N[C@@H](CC(=O)[O-])c1ccc(o1)S(=O)(=O)[O-]	ZINC44546607
",0.4188204108681246,0,"CCc1csc(n1)[C@H](Cc1ccc(cc1)NS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)C(=O)OC	CHEMBL590155
"
6422,"CCC1=C([C@@H](n2c(csc2=N1)C=C([O-])[O-])c1cc(cc(c1)OC)OC)C(=O)OC	ZINC36048685
",0.41880969875091845,0,"c1cc(cc(c1)C(=O)[O-])/C=C/c1ccc2cc(c(cc2n1)C(F)(F)P(=O)([O-])[O-])Br	CHEMBL411295
"
6423,"CC[C@]1(CCCN(C1)C(=O)Nc1c([nH]nc1C)C)C(=O)[O-]	ZINC62873951
",0.418729817007535,0,"COc1ccc2cc(c(cc2c1)N1CC(=O)NS1(=O)=O)[O-]	CHEMBL592291
"
6424,"CCOP(=S)(OCC)O[C@H]1CC[C@]2([C@@H]3CC[C@@]4([C@@H]([C@@H]3CC=C2C1)CC[C@@H]4[C@@H](C)CCCC(C)C)C)C	ZINC16893153
",0.41872791519434627,0,"CCCCCCCCCCCCCCC(=O)c1ccc2c(nocc12)c1ccc(cc1)OCC(=O)[O-]	CHEMBL371026
"
6425,"c1c2c(cnc1Cl)C=C[C@@H]1C2=NC(=C1C(=O)[O-])CON	ZINC39133313
",0.4186813186813187,0,"c1cc([nH]c1)c1ccc(c(c1)N1CC(=NS1(=O)=O)[O-])O	CHEMBL601290
"
6426,"COCCCn1c(=O)c2ccc(cc2nc1SCC(=O)N1CCC(CC1)C(=O)[O-])C(=O)[O-]	ZINC13233866
",0.418680600914435,0,"CCCCc1c(c2ccccc2o1)Cc1ccc2c(c1)ccc(c2Br)OCn1cnnn1	CHEMBL26100
"
6427,"C=CNC(=O)NC(=O)CSc1nnc(c([O-])n1)c1ccccc1NC(=O)C(F)(F)F	ZINC08655814
",0.4186684969114619,0,"CCCC/C(=C/Cn1c([O-])nc(=O)o1)/c1cccc(c1)OCc1cc(cc(c1)Cl)Cl	CHEMBL414204
"
6428,"Cc1cc(nc(n1)NC#C)c1c(=O)c2ccccc2n(c1[O-])C	ZINC05730378
",0.4186489058039962,0,"c1cc(cc2c1cc[nH]2)c1c(c(c(s1)C(=O)[O-])OCC(=O)[O-])Br	CHEMBL383967
"
6429,"CCCCN1[C@@H](C(=C(C1=O)[O-])C(=O)c1ccc(c(c1)C)OC(C)C)c1cc(c(c(c1)C(C)(C)C)O)C(C)(C)C	ZINC40093700
",0.41852861035422345,0,"CCCCCNC(=O)[C@H](Cc1ccc(c2c1cccc2)N(c1ccccc1C(=O)[O-])C(=O)C(=O)[O-])NC(=O)C	CHEMBL303333
"
6430,"CC(C)(C)[C@H]1CCCC[C@@]1(C(=O)[O-])n1ccc(=O)[nH]c1=O	ZINC41909661
",0.4184549356223176,0,"COc1ccc2cc(c(cc2c1)N1CC(=NS1(=O)=O)[O-])O	CHEMBL592291
"
6431,"C[C@H]1C(=O)N(c2cc(ccc2O1)C(=O)[C@@H](C)Cl)CC(=C)C	ZINC19956775
",0.4183142559833507,0,"COc1ccc2cc(c(cc2c1)N1CC(=O)NS1(=O)=O)[O-]	CHEMBL592291
"
6432,"COC(=O)/N=c/1\[nH]c2ccc(cc2[nH]1)S(=O)(=O)[S-]	ZINC06564886
",0.41829268292682925,0,"C1C[NH2+]Cc2c1c(c(s2)NC(=O)C(=O)[O-])C(=O)[O-]	CHEMBL139393
"
6433,"CC(C)CN([C@H]1CCS(=O)(=O)C1)C(=O)CN1C(=O)[C@@]2(CCCc3c2ccs3)NC1=O	ZINC08900533
",0.4182726623840114,0,"CCCC/C(=C/Cn1c(=O)[nH]c(=O)o1)/c1cccc(c1)OCc1cc(cc(c1)Cl)Cl	CHEMBL414204
"
6434,"C[C@H]1CCCC[C@@H]1N([C@@H]1N=NC(=S)S1)S(=O)(=O)c1ccc(c(c1)C(=O)[O-])Br	ZINC39679927
",0.4182692307692308,0,"c1ccc2c(c1)c(c1c3ccccc3sc1c2Br)c1cc(c(c(c1)Br)[O-])Br	CHEMBL109290
"
6435,"CN(C)c1ccc(cc1)/C=C\1/C(=O)N(C(=S)S1)[C@H](CCC(=O)N)C(=O)[O-]	ZINC39862222
",0.41821112006446415,0,"CCCCCCCCCCCCCCC/C(=C\1/C(=O)O[C@@H](C1=O)CO)/[O-]	CHEMBL108441
"
6436,"Cc1ccc(c(c1[N-]S(=O)(=O)C)C)S(=O)(=O)[N-]c1nc(c(s1)C(=O)C)C	ZINC21085330
",0.41821112006446415,0,"CCCCc1c(c2ccccc2o1)Cc1ccc2c(c1)ccc(c2Br)O	CHEMBL23989
"
6437,"Cc1ccc(cc1)[C@H](C)NC(=O)c1c(cnn1C)C(=O)[O-]	ZINC36615519
",0.4181438998957247,0,"COc1ccc2cc(c(cc2c1)N1CC(=O)NS1(=O)=O)[O-]	CHEMBL592291
"
6438,"c1ccc(c(c1)[N-]S(=O)(=O)c1ccc(=O)[nH]c1)I	ZINC36828846
",0.4177057356608479,0,"C1C[NH2+]Cc2c1c(c(s2)NC(=O)C(=O)[O-])C(=O)[O-]	CHEMBL139393
"
6439,"C[C@H](/C=C/[C@H](C)C(C)C)[C@H]1CC[C@H]2[C@@]1(CC(=C1[C@@H]2CC[C@@H]2[C@@]1(CC[C@@H](C2)OC(=O)C)C)OC(=O)C)C	ZINC36371832
",0.4176918570591681,0,"CCCCCCCCCCCCCCC(=O)c1ccc2c(nocc12)c1ccc(cc1)OCC(=O)[O-]	CHEMBL371026
"
6440,"Cc1ccc(cc1Br)Nc1c2c3c(sc2ncn1)C[C@H](CC3)C	ZINC01778449
",0.41768579492003766,0,"c1cc(cc2c1cc[nH]2)c1c(c(c(s1)C(=O)[O-])OCC(=O)[O-])Br	CHEMBL383967
"
6441,"COC(=O)c1ccc(cc1)[C@H]1c2c(nc([O-])s2)S[C@H]([C@@H]1C(=O)c1ccc(cc1)F)C(=O)[O-]	ZINC35053071
",0.4175895765472313,0,"CCCCc1c(c2ccccc2o1)Cc1ccc2c(c1)ccc(c2Br)OCn1cnnn1	CHEMBL26100
"
6442,"CC[C@@H]1C[C@@H]([N@H+](C1)C)C(=O)N[C@@H]([C@@H]1[C@@H]([C@@H]([C@@H]([C@@H](O1)SC)OP(=O)([O-])[O-])O)O)[C@@H](C)Cl	ZINC65739443
",0.4175665946724262,0,"CS(=O)(=O)N[C@H](Cc1ccc(cc1)[C@@H]1CC(=NS1(=O)=O)[O-])c1[nH]c2ccccc2n1	CHEMBL212433
"
6443,"CC(C)c1ccc(cc1)S(=O)(=O)N[C@@H](C(=O)[O-])[C@@]12C[C@H]3C[C@@H](C1)C[C@H](C3)C2	ZINC03886931
",0.4174917491749175,0,"c1cc(cc(c1)NC1CCOCC1)c1c(c(c(s1)C(=O)[O-])OCC(=O)[O-])Br	CHEMBL394853
"
6444,"C[C@@H](c1[n-]nnn1)NC(=O)c1cc(ccc1N)F	ZINC44884562
",0.41746411483253587,0,"C1C[NH2+]Cc2c1c(c(s2)NC(=O)C(=O)[O-])C(=O)[O-]	CHEMBL139393
"
6445,"CC(C)CCC[C@H](C)[C@H]1CC[C@H]2[C@@]1(CC[C@@H]([C@H]2C(=O)C(=O)[O-])[C@]1(CC[C@@H](CC1=O)OC(=O)C)C)C	ZINC03850223
",0.4174340085942296,0,"c1cc(cc(c1)S(=O)(=O)N[C@H](Cc1ccc(cc1)[C@@H]1CC(=NS1(=O)=O)[O-])c1[nH]ccn1)C(F)(F)F	CHEMBL254513
"
6446,"C=CCSc1nnc(s1)/N=C(/C(=C/c1ccc(o1)c1cc(ccc1Cl)Cl)/C#N)\O	ZINC39998166
",0.4173461823573017,0,"c1cc(cc(c1)C(=O)[O-])/C=C/c1ccc2cc(c(cc2n1)C(F)(F)P(=O)([O-])[O-])Br	CHEMBL411295
"
6447,"c1ccc2c(c1)/C(=C\1/C(=O)N(C(=S)S1)CCCCCC(=O)[O-])/C(=O)N2CC(=O)[O-]	ZINC02696637
",0.41734019103600295,0,"c1cc(cc(c1)C(=O)[O-])/C=C/c1ccc2cc(c(cc2n1)C(F)(F)P(=O)([O-])[O-])Br	CHEMBL411295
"
6448,"CCc1nnc(s1)NC(=O)[C@H](CC)Sc1[nH]c(=O)c2c(n1)CCC2	ZINC41607660
",0.41732979664014147,0,"c1cc(sc1)CCCC(=O)Nc1ccc2c(c1)CO[C@H](C2)C(=O)[O-]	CHEMBL550662
"
6449,"CCN(C)/C(=C/c1csc2=NC(=C([C@@H](n12)c1cc(ccc1C)C)C(=O)OC(C)C)C(F)(F)F)/[O-]	ZINC35705424
",0.4172979797979798,0,"CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc(cc1)[C@@H]1CC(=NS1(=O)=O)[O-])C(=O)N	CHEMBL382311
"
6450,"c1cc(ccc1/C=C(/C#N)\C(=O)NC1CCCC1)SC(F)(F)F	ZINC58536822
",0.4172248803827751,0,"c1cc(cc2c1cc[nH]2)c1c(c(c(s1)C(=O)[O-])OCC(=O)[O-])Br	CHEMBL383967
"
6451,"Cc1cc(c(n1c1cccnc1)C)/C=C/1\C(=O)NC(=S)N=C1[O-]	ZINC00379643
",0.4169811320754717,0,"c1cc(cc2c1cc[nH]2)c1c(c(c(s1)C(=O)[O-])OCC(=O)[O-])Br	CHEMBL383967
"
6452,"Cc1cc(ccc1Br)[N-]S(=O)(=O)c1cc(cs1)C(=O)N1CCCCC1	ZINC45961637
",0.4169611307420495,0,"c1cc(cnc1)CN1CCc2c(sc(c2C(=O)[O-])NC(=O)C(=O)[O-])C1	CHEMBL140757
"
6453,"Cc1c(c(sn1)NC(=O)CSc1ccc(cc1)Cl)C(=O)[O-]	ZINC37675694
",0.4169246646026832,0,"COc1ccc2cc(c(cc2c1)N1CC(=O)NS1(=O)=O)[O-]	CHEMBL592291
"
6454,"CC[C@@H](C)N(CC(=O)N(Cc1cccn1C)CC(C)C)C(=O)N[C@]12C[C@@H]3C[C@H](C1)C[C@@H](C3)C2	ZINC35745657
",0.4168814432989691,0,"CCCCc1c(c2ccccc2o1)Cc1ccc(cc1)c1ccc(cc1)OCn1cnnn1	CHEMBL24557
"
6455,"C[C@@H](CCC(=O)OC)[C@H]1CC[C@@H]2[C@@]1([C@@H]([C@@H]([C@@H]1[C@@H]2CC[C@@H]2[C@@]1(CCCC2)C)OC(=O)C)OC(=O)C)C	ZINC34714932
",0.41687041564792177,0,"c1ccc(cc1)C1(SC[C@H](S1)CCC(=O)Nc1ccc2c(c1)C[C@@H](OC2)C(=O)[O-])c1ccccc1	CHEMBL562468
"
6456,"CCOC(=O)C1=C(N=c2n([C@H]1c1ccc(cc1)C(C)C)c(cs2)/C=C(\[O-])/NCc1ccco1)C	ZINC36058278
",0.41682242990654206,0,"c1cc(ccc1c1c(c(c(s1)C(=O)[O-])OCC(=O)[O-])Br)NS(=O)(=O)c1ccc(cc1)C(F)(F)F	CHEMBL383882
"
6457,"c1c(cc(cc1Cl)Cl)C(=O)N[C@H](C(=O)[O-])[C@]12C[C@@H]3C[C@H](C1)C[C@@H](C3)C2	ZINC04020934
",0.41681574239713776,0,"c1cc(cnc1)CN1CCc2c(sc(c2C(=O)[O-])NC(=O)C(=O)[O-])C1	CHEMBL140757
"
6458,"Cc1ccccc1[C@H](C(=O)NC1CCCCC1)N(C(=O)c1cc(ccc1[O-])[N+](=O)[O-])C(C)(C)C	ZINC36585841
",0.4166666666666667,0,"c1cc(ccc1c1c(c(c(s1)C(=O)[O-])OCC(=O)[O-])Br)[N-]S(=O)(=O)c1ccc(cc1)C(F)(F)F	CHEMBL383882
"
6459,"C1CC[C@H]([C@H](C1)NC(=O)N[C@@H](C1CC1)C(=O)[O-])O	ZINC54525852
",0.4166666666666667,0,"C1C[NH2+]Cc2c1c(c(s2)NC(=O)C(=O)[O-])C(=O)[O-]	CHEMBL139393
"
6460,"CC1=C2C(=N[C@@H](N(C2=O)C(C)C)SCC(=O)N[C@@H](Cc2c3ccccc3[nH]c2)C(=O)[O-])S[C@@H]1C	ZINC39691936
",0.4166666666666667,0,"CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc(cc1)[C@@H]1CC(=NS1(=O)=O)[O-])C(=O)N	CHEMBL382311
"
6461,"Cc1ccc(cc1Cl)[N-]S(=O)(=O)c1ccc(c(c1)NC(=O)[C@H]1[C@H]2C[C@@H]([C@@H]1C(=O)[O-])C=C2)Cl	ZINC39679268
",0.41661129568106314,0,"CCc1csc(n1)[C@H](Cc1ccc(cc1)NS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)C(=O)OC	CHEMBL590155
"
6462,"C/C=C/[C@@H](C(=O)NC(C)(C)CC(C)(C)C)N(c1ccccc1Cl)C(=O)c1cc(ccc1[O-])[N+](=O)[O-]	ZINC36544689
