,Molècula,Tanimoto,És Actiu,Actiu més semblant
"
7011,"CCOC(=O)c1c(c(c([nH]1)C)C(=O)C1=C(C(=O)N([C@@H]1c1ccncc1)CCN1CCOCC1)[O-])C	ZINC20193247
",0.37094430992736077,0,"c1ccc(cc1)C1(SC[C@H](S1)CCC(=O)Nc1ccc2c(c1)CO[C@H](C2)C(=O)[O-])c1ccccc1	CHEMBL556913
"
7012,"Cc1ccc(cc1N1[C@H](C(=C(C1=O)[O-])C(=O)C1CC1)c1ccc(c(c1)[N+](=O)[O-])Cl)C(=O)[O-]	ZINC13277417
",0.37089077412513255,0,"CCc1csc(n1)[C@H](Cc1ccc(cc1)NS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)C(=O)OC	CHEMBL590155
"
7013,"CC(C)CN(CC(C)C)C(=S)SSC(=S)N(CC(C)C)CC(C)C	ZINC05441160
",0.3708361658735554,0,"c1cc(sc1)CCCC(=O)Nc1ccc2c(c1)CO[C@H](C2)C(=O)[O-]	CHEMBL550662
"
7014,"c1ccc(c(c1)[C@H](C(=O)O[C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)C(=O)[O-])O)O)O)N1CCc2c(ccs2)C1)Cl	ZINC44019585
",0.370712401055409,0,"CCc1csc(n1)[C@H](Cc1ccc(cc1)NS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)C(=O)OC	CHEMBL590155
"
7015,"CS(=O)(=O)c1ccc(cc1)C(=O)NNC(=O)c1ccc([O-])nn1	ZINC31825021
",0.37064769749157617,0,"c1cc(cc2c1cc[nH]2)c1c(c(c(s1)C(=O)[O-])OCC(=O)[O-])Br	CHEMBL383967
"
7016,"CN(C(=O)c1c(cccc1Cl)F)[C@]1(CCC/C(=C\c2cccs2)/C1=O)c1ccccc1Cl	ZINC21539612
",0.3706256627783669,0,"CCc1csc(n1)[C@H](Cc1ccc(cc1)NS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)C(=O)OC	CHEMBL590155
"
7017,"C[C@H](C[C@@H](C)C(=O)[O-])C(=O)N1CCOCCN(CCOCC1)C(=O)[C@@H](C)C[C@@H](C)C(=O)[O-]	ZINC04388895
",0.3706256627783669,0,"CCc1csc(n1)[C@H](Cc1ccc(cc1)NS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)C(=O)OC	CHEMBL590155
"
7018,"C[C@H](C[C@H](C)C(=O)[O-])C(=O)N1CCOCCN(CCOCC1)C(=O)[C@@H](C)C[C@@H](C)C(=O)[O-]	ZINC04388897
",0.3706256627783669,0,"CCc1csc(n1)[C@H](Cc1ccc(cc1)NS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)C(=O)OC	CHEMBL590155
"
7019,"CC[C@H](c1cc(ccc1O)Br)Nc1ccc(cc1C)F	ZINC21511124
",0.3706111833550065,0,"c1cc([nH]c1)c1ccc(c(c1)N1CC(=NS1(=O)=O)[O-])O	CHEMBL601290
"
7020,"CCOC(=O)C1=C(N=c2n([C@H]1c1cc(ccc1C)C)c(cs2)/C=C(\[O-])/NCC(C)C)C(F)(F)F	ZINC36064413
",0.3705809641532756,0,"CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc(cc1)[C@@H]1CC(=NS1(=O)=O)[O-])C(=O)N	CHEMBL382311
"
7021,"C1CCc2c(sc(c2C#N)NC=C2C(=O)NC(=S)NC2=O)CC1	ZINC09358155
",0.37048080506895265,0,"c1cc(cc2c1cc[nH]2)c1c(c(c(s1)C(=O)[O-])OCC(=O)[O-])Br	CHEMBL383967
"
7022,"C[C@H](CC[C@H](C)C(C)C)[C@@H]1CCC2=C3CC[C@@H]4CC(=O)CC[C@]4([C@@H]3CC[C@@]12C)C	ZINC33429961
",0.3703596287703016,0,"c1cc(cc(c1)C(=O)[O-])/C=C/c1ccc2cc(c(cc2n1)C(F)(F)P(=O)([O-])[O-])Br	CHEMBL411295
"
7023,"C[C@H](CCCC(C)C)[C@@H]1CC[C@@H]2[C@@]1(CC[C@@H]1[C@@H]2[C@@H](C=C2[C@@]1(CC[C@@H](C2)O)C)OC)C	ZINC05230419
",0.37029646522234894,0,"CS(=O)(=O)N[C@H](Cc1ccc(cc1)[C@@H]1CC(=NS1(=O)=O)[O-])c1[nH]c2ccccc2n1	CHEMBL212433
"
7024,"C[C@@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@@H]1[C@@H]2[C@@H](C=C2[C@@]1(CC[C@@H](C2)O)C)OC)C	ZINC05230594
",0.37029646522234894,0,"CS(=O)(=O)N[C@H](Cc1ccc(cc1)[C@@H]1CC(=NS1(=O)=O)[O-])c1[nH]c2ccccc2n1	CHEMBL212433
"
7025,"C[C@H](CCCC(C)C)[C@@H]1CC[C@@H]2[C@@]1(CC[C@@H]1[C@@H]2CC[C@H]2[C@@]1(CC[C@@H](C2)C(=O)[O-])C)C	ZINC43757861
",0.37027777777777776,0,"c1ccc(cc1)[C@H](Cc1ccc(c(c1)Br)C(F)(F)P(=O)([O-])[O-])C(=O)c1ccccc1	CHEMBL8758
"
7026,"C[C@H](CCCC(C)C)[C@@H]1CC[C@H]2[C@@]1(CC[C@@H]1[C@@H]2CC[C@H]2[C@@]1(CC[C@@H](C2)C(=O)[O-])C)C	ZINC43757863
",0.37027777777777776,0,"c1ccc(cc1)[C@H](Cc1ccc(c(c1)Br)C(F)(F)P(=O)([O-])[O-])C(=O)c1ccccc1	CHEMBL8758
"
7027,"c1cc(oc1/C=C/1\C(=O)N(C(=S)S1)[C@@H](CCC(=O)[O-])C(=O)[O-])Br	ZINC12273948
",0.3702733058779483,0,"c1cc(cc2c1cc[nH]2)c1c(c(c(s1)C(=O)[O-])OCC(=O)[O-])Br	CHEMBL383967
"
7028,"c1cc(oc1/C=C/1\C(=O)N(C(=S)S1)[C@H](CCC(=O)[O-])C(=O)[O-])Br	ZINC12273949
",0.3702733058779483,0,"c1cc(cc2c1cc[nH]2)c1c(c(c(s1)C(=O)[O-])OCC(=O)[O-])Br	CHEMBL383967
"
7029,"C[C@]12CCCC[C@@H]1CC[C@H]1[C@H]2CC[C@]2([C@@H]1CC[C@]12CN(C(O1)(C)C)C(=O)CI)C	ZINC02132480
",0.37027186761229314,0,"c1cc(cc(c1)C(=O)[O-])/C=C/c1ccc2cc(c(cc2n1)C(F)(F)P(=O)([O-])[O-])Br	CHEMBL411295
"
7030,"Cc1c(s/c(=N/C(=O)COc2cc(c(cc2Cl)Cl)Cl)/[nH]1)c1nnc([S-])n1CC=C	ZINC22890490
",0.3702077846063799,0,"c1ccc(cc1)C(=O)Nc1ccc(cc1)c1c(c(c(s1)C(=O)[O-])OCC(=O)[O-])Br	CHEMBL212232
"
7031,"CCc1ccc(cc1)N(C)S(=O)(=O)c1ccc2c(c1)c(=O)c(c[nH]2)C(=O)N1CCOCC1	ZINC06181199
",0.3701833643369652,0,"CCc1csc(n1)[C@H](Cc1ccc(cc1)NS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)C(=O)OC	CHEMBL590155
"
7032,"CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@]1(CC[C@@H]1[C@H]2CC(=O)[C@@H]2[C@@]1(CC[C@@H](C2)O)C)C	ZINC12402845
",0.37009947337624344,0,"c1cc(cc(c1)C(=O)[O-])/C=C/c1ccc2cc(c(cc2n1)C(F)(F)P(=O)([O-])[O-])Br	CHEMBL411295
"
7033,"Cn1c(nnc1Sc1ccc(cc1C(=O)[O-])S(=O)(=O)N)C1CC1	ZINC13273186
",0.370022539444027,0,"c1cc(cc2c1cc[nH]2)c1c(c(c(s1)C(=O)[O-])OCC(=O)[O-])Br	CHEMBL383967
"
7034,"C[C@@H](CC[C@H]1C(O1)(C)C)[C@@H]1CC[C@@H]2[C@@]1(CC[C@@H]1[C@@H]2CC=C2[C@@]1(CC[C@@H](C2)O)C)C	ZINC34601541
",0.36988737403675165,0,"c1ccc(cc1)C(=O)Nc1ccc(cc1)c1c(c(c(s1)C(=O)[O-])OCC(=O)[O-])Br	CHEMBL212232
"
7035,"C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)COP(=O)([O-])[O-])O)C)O)F)C	ZINC03876071
",0.3698702674079958,0,"CCc1csc(n1)[C@H](Cc1ccc(cc1)NS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)C(=O)OC	CHEMBL590155
"
7036,"C[C@@H]1C[C@@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)COP(=O)([O-])[O-])O)C)O)F)C	ZINC03978007
",0.3698702674079958,0,"CCc1csc(n1)[C@H](Cc1ccc(cc1)NS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)C(=O)OC	CHEMBL590155
"
7037,"C[C@@H]1C[C@H]2[C@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)COP(=O)([O-])[O-])O)C)O)F)C	ZINC03978009
",0.3698702674079958,0,"CCc1csc(n1)[C@H](Cc1ccc(cc1)NS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)C(=O)OC	CHEMBL590155
"
7038,"c1ccc(c(c1)F)S(=O)(=O)[N-]c1cc(c(cc1OS(=O)(=O)c1ccccc1F)[N+](=O)[O-])Cl	ZINC12612191
",0.3698132780082988,0,"CCCCc1c(c2ccccc2o1)Cc1ccc2c(c1)ccc(c2Br)OCn1cnnn1	CHEMBL26100
"
7039,"C[C@H](CCC(=O)[O-])[C@@H]1CC[C@@H]2[C@@]1([C@@H](C[C@@H]1[C@@H]2CC[C@@H]2[C@@]1(CC[C@@H](C2)OC=O)C)OC=O)C	ZINC05159162
",0.3697081251643439,0,"CCc1csc(n1)[C@H](Cc1ccc(cc1)NS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)C(=O)OC	CHEMBL590155
"
7040,"Cc1nc(cs1)c1cnc(nc1c1ccc(c(c1[O-])OC)OC)N	ZINC13126208
",0.36970118137595553,0,"c1cc(sc1)CCCC(=O)Nc1ccc2c(c1)CO[C@H](C2)C(=O)[O-]	CHEMBL550662
"
7041,"C[C@H](c1ccccc1)NC(=O)c1ccc(c(c1)[N-]S(=O)(=O)C)F	ZINC65565188
",0.36968576709796674,0,"c1cc(cc2c1cc[nH]2)c1c(c(c(s1)C(=O)[O-])OCC(=O)[O-])Br	CHEMBL383967
"
7042,"CCC1=C([C@H](n2c(csc2=N1)C=C([O-])[O-])c1cc(cc(c1)OC)OC)C(=O)OC	ZINC36048686
",0.36966551326412916,0,"c1cc(cc(c1)C(=O)[O-])/C=C/c1ccc2cc(c(cc2n1)C(F)(F)P(=O)([O-])[O-])Br	CHEMBL411295
"
7043,"c1c(cc(c(c1C(=O)[O-])NC(=O)CSC(=S)N1CCCC1)Cl)Cl	ZINC13035905
",0.3695814648729447,0,"c1cc(cc2c1cc[nH]2)c1c(c(c(s1)C(=O)[O-])OCC(=O)[O-])Br	CHEMBL383967
"
7044,"C=CCO[C@@H]1/C(=C\Nc2nnc(s2)[S-])/C(=O)c2ccccc2O1	ZINC06761210
",0.3695811903012491,0,"c1cc(cc2c1cc[nH]2)c1c(c(c(s1)C(=O)[O-])OCC(=O)[O-])Br	CHEMBL383967
"
7045,"C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@@H]1[C@@H]2CC=C2[C@@]1(CC[C@@H](C2)OC(=O)C1CCCC1)C)C	ZINC36046262
",0.36955469506292354,0,"c1ccc(cc1)C1(SC[C@H](S1)CCC(=O)Nc1ccc2c(c1)C[C@@H](OC2)C(=O)[O-])c1ccccc1	CHEMBL562468
"
7046,"C[C@@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@@H]1[C@@H]2CC=C2[C@@]1(CC[C@@H](C2)OC(=O)C1CCCC1)C)C	ZINC36046263
",0.36955469506292354,0,"c1ccc(cc1)C1(SC[C@H](S1)CCC(=O)Nc1ccc2c(c1)C[C@@H](OC2)C(=O)[O-])c1ccccc1	CHEMBL562468
"
7047,"Cc1c(snn1)C(=O)N1CCC2(CC1)c1ccccc1[C@H]([C@@H]2OC)NC(=O)c1ccccn1	ZINC14881272
",0.3695203713254255,0,"CCCCc1c(c2ccccc2o1)Cc1ccc(cc1)c1ccc(cc1)OCn1cnnn1	CHEMBL24557
"
7048,"CS(=O)(=O)[N-]/N=C/1\C=C2C(=C/C(=N\[N-]S(=O)(=O)C)/C2)C1	ZINC16940685
",0.3695079086115993,0,"c1cc([nH]c1)c1ccc(c(c1)N1CC(=NS1(=O)=O)[O-])O	CHEMBL601290
"
7049,"C[C@@H](C(=O)N1CC[C@@](C1)(C)C(=O)[O-])NC(=O)C(C)(C)C	ZINC62913773
",0.3694796676869261,0,"c1cc([nH]c1)c1ccc(c(c1)N1CC(=O)NS1(=O)=O)O	CHEMBL601290
"
7050,"C[C@@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@]1(CC[C@@H]1[C@@H]2CC=C2[C@]1(CC[C@@H](C2)OC)C)C	ZINC43919278
",0.3693482090428655,0,"c1ccc(cc1)C(=O)Nc1ccc(cc1)c1c(c(c(s1)C(=O)[O-])OCC(=O)[O-])Br	CHEMBL212232
"
7051,"Cc1ccc(cc1)CN1C(=O)c2cc3c(n2C[C@]1(C)C(=O)N[C@@H]1CC[C@@H](CC1)C)cco3	ZINC21810918
",0.36932873441231096,0,"CCc1csc(n1)[C@H](Cc1ccc(cc1)NS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)C(=O)OC	CHEMBL590155
"
7052,"c1cc(c(c(c1)Cl)Cl)N/C(=C(\C#N)/C(=O)CC[C@@H]1CCCO1)/[O-]	ZINC50980882
",0.3692022263450835,0,"c1cc(cc2c1cc[nH]2)c1c(c(c(s1)C(=O)[O-])OCC(=O)[O-])Br	CHEMBL383967
"
7053,"Cc1ccc(cc1)C(=O)C1=C(C(=O)N([C@@H]1c1ccc(s1)C)c1ccc(cc1)CC(=O)[O-])[O-]	ZINC13217360
",0.3691906005221932,0,"CCCCc1c(c2ccccc2o1)Cc1ccc2c(c1)ccc(c2Br)OCn1cnnn1	CHEMBL26100
"
7054,"c1cc(ccc1c1nnc(n1CC(=O)[O-])Sc1ccc(cc1[N+](=O)[O-])C(=O)NCC(=O)[O-])Cl	ZINC13274311
",0.36914460285132383,0,"CCCCCc1c(c(cc2c1Oc1cc(cc(c1C(=O)O2)C(=O)CCCC)OC)O)C(=O)[O-]	CHEMBL551842
"
7055,"c1cc(c(cc1C(=O)NC(=S)Nc1cc(c(cc1Cl)Cl)C(=O)[O-])[N+](=O)[O-])N1CCOCC1	ZINC20153131
",0.36885463725750733,0,"CCc1csc(n1)[C@H](Cc1ccc(cc1)NS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)C(=O)OC	CHEMBL590155
"
7056,"C[C@H]1CC[C@H]2[C@H](C1)C=C[C@@H]([C@@H]2C(=O)c1c(c(cn(c1=O)[O-])[C@@]1(CC[C@H]([C@@H]2[C@H]1O2)O)O)[O-])C	ZINC36378634
",0.3688243064729194,0,"CCc1csc(n1)[C@H](Cc1ccc(cc1)NS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)C(=O)OC	CHEMBL590155
"
7057,"CCCCn1c2ccc(cc2nc1CN1CCOCC1)NC(=O)c1ccc(cc1)C(C)(C)C	ZINC65322456
",0.3687707641196013,0,"CCCCc1c(c2ccccc2o1)Cc1ccc(cc1)c1ccc(cc1)OCn1cnnn1	CHEMBL24557
"
7058,"c1cc(ccc1[C@@H]1C(=C(C(=O)N1CCCN1CCOCC1)[O-])C(=O)c1ccc(cc1)F)Br	ZINC20171432
",0.36873852609493835,0,"CCc1csc(n1)[C@H](Cc1ccc(cc1)NS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)C(=O)OC	CHEMBL590155
"
7059,"c1ccc2c(c1)c(=O)n(c(n2)SCc1[nH]c(=O)c2ccc(cc2n1)C(=O)[O-])CCC(=O)[O-]	ZINC13233483
",0.36873852609493835,0,"CCc1csc(n1)[C@H](Cc1ccc(cc1)NS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)C(=O)OC	CHEMBL590155
"
7060,"CS(=O)(=O)[N-]c1ccc(cc1Cl)[N-]S(=O)(=O)c1cc(sc1Cl)Cl	ZINC28257389
",0.3687382297551789,0,"c1cc(cc2c1cc[nH]2)c1c(c(c(s1)C(=O)[O-])OCC(=O)[O-])Br	CHEMBL383967
"
7061,"C[C@H](C(=O)[O-])n1c(=O)c2ccccc2nc1SCC(=O)Nc1cc(c(cc1Cl)C(=O)[O-])OC	ZINC13274484
",0.3687308085977482,0,"CCCCCc1c(c(cc2c1Oc1cc(cc(c1C(=O)O2)C(=O)CCCC)OC)O)C(=O)[O-]	CHEMBL551842
"
7062,"CCCC[C@](CC)(CCCNC(=S)Nc1ccc(cc1)Cl)CNC(=S)Nc1ccc(cc1)Cl	ZINC16637628
",0.3687293099057805,0,"CCCCCc1c(c(cc2c1Oc1cc(cc(c1C(=O)O2)C(=O)CCCC)OC)O)C(=O)[O-]	CHEMBL551842
"
7063,"Cc1cc(nc(c1C(=O)[O-])SCC(=O)N[C@@H](C)c1cccs1)C	ZINC13022946
",0.36867740726863996,0,"c1cc(cc2c1cc[nH]2)c1c(c(c(s1)C(=O)[O-])OCC(=O)[O-])Br	CHEMBL383967
"
7064,"Cc1cc(c(c(c1)C(C)(C)C)O/P=N/c1c(cc(cc1C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C	ZINC03957207
",0.3686411149825784,0,"c1ccc(cc1)S(=O)(=O)N(Cc1ccc(cc1)c1csnn1)Cc1ccc(cc1)C(F)(F)P(=O)([O-])[O-]	CHEMBL369943
"
7065,"Cc1cc(ccc1OCC=C)C(=O)C1=C(C(=O)N([C@H]1c1ccc(cc1)SC)CC=C)[O-]	ZINC40027557
",0.36863270777479895,0,"c1cc(cc(c1)N1CCc2c1cc(cc2)F)c1ccc(cc1)CN1CC(=NS1(=O)=O)[O-]	CHEMBL591978
"
7066,"CCc1ccc(cc1[N+](=O)[O-])[C@H]1C(=C(C(=O)N1c1cccc(c1)C(=O)[O-])[O-])C(=O)C1CC1	ZINC13275981
",0.3686160359883567,0,"CCc1csc(n1)[C@H](Cc1ccc(cc1)NS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)C(=O)OC	CHEMBL590155
"
7067,"CCC[C@](C)(C(=O)[O-])NS(=O)(=O)c1c(cc(cc1Cl)Cl)Cl	ZINC36339907
",0.3684640522875817,0,"COc1ccc2cc(c(cc2c1)N1CC(=NS1(=O)=O)[O-])O	CHEMBL592291
"
7068,"Cc1c(cc(o1)C(=O)[O-])S(=O)(=O)[N-]c1c(ccs1)C#N	ZINC55311394
",0.3683982683982684,0,"c1cc([nH]c1)c1ccc(c(c1)N1CC(=NS1(=O)=O)[O-])O	CHEMBL601290
"
7069,"COc1cc(ccc1OCc1ccc(cc1Cl)Cl)C(=O)N1[C@H]2CCCC[C@H]2C[C@H]1C(=O)[O-]	ZINC13225345
",0.3683241252302026,0,"CCc1csc(n1)[C@H](Cc1ccc(cc1)NS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)C(=O)OC	CHEMBL590155
"
7070,"CCN1[C@H](N=C2C(=C3[C@H](S2)CCCC3)C1=O)SCC1=CC(=O)N=C2C1=C([C@@H](S2)C(=O)[O-])C	ZINC39691971
",0.36828309305373524,0,"CCc1csc(n1)[C@H](Cc1ccc(cc1)NS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)C(=O)OC	CHEMBL590155
"
7071,"CC[C@H](C(=O)[O-])Sc1nnc2n1c(cc([O-])n2)C(C)(C)C	ZINC21774331
",0.36822958771220693,0,"c1cc(nc2c1cc(c(c2)C(F)(F)P(=O)([O-])[O-])Br)C(=O)N	CHEMBL260914
"
7072,"Cc1ccc(cc1)n1c(=O)c2c(nc1SCC(=O)[O-])c1ccccc1CC12CCCCC1	ZINC40036589
",0.3682272488164124,0,"CCc1csc(n1)[C@H](Cc1ccc(cc1)NS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)C(=O)OC	CHEMBL590155
"
7073,"CC[C@@H](C)C[C@@H](C)C[C@@H](C[C@@H](C)/C=C(\C)/C=C(/C[C@@H](C)C(=O)[O-])\C(=O)[O-])CO	ZINC35458172
",0.3681858802502234,0,"CCCCc1c(c2ccccc2o1)[C@H](c1ccc(cc1)c1ccc(cc1)O)O	CHEMBL280647
"
7074,"CC[C@H](C)C[C@H](C)C[C@@H](C[C@@H](C)/C=C(\C)/C=C(/C[C@@H](C)C(=O)[O-])\C(=O)[O-])CO	ZINC35458183
",0.3681858802502234,0,"CCCCc1c(c2ccccc2o1)[C@H](c1ccc(cc1)c1ccc(cc1)O)O	CHEMBL280647
"
7075,"CCc1nn2c([O-])c(c(nc2n1)C)[N-]S(=O)(=O)c1ccc(s1)Br	ZINC15942089
",0.3681277860326895,0,"c1cc(cc2c1cc[nH]2)c1c(c(c(s1)C(=O)[O-])OCC(=O)[O-])Br	CHEMBL383967
"
7076,"COc1ccc(cc1)[C@@H]1[C@@H]([C@@H](SC2=NC(=O)S[C@@H]12)C(=O)[O-])C(=O)c1cccc2c1CCCC2	ZINC38821611
",0.36795100791018115,0,"CCCCc1c(c2ccccc2o1)Cc1ccc(cc1)c1ccc(cc1)OCn1cnnn1	CHEMBL24557
"
7077,"COc1ccc(cc1)[C@H]1[C@H]([C@@H](SC2=NC(=O)S[C@@H]12)C(=O)[O-])C(=O)c1cccc2c1CCCC2	ZINC38821620
",0.36795100791018115,0,"CCCCc1c(c2ccccc2o1)Cc1ccc(cc1)c1ccc(cc1)OCn1cnnn1	CHEMBL24557
"
7078,"c1cc(c(c(c1)Cl)CO/N=C(\c1ccc(cc1)Br)/[C@@H]1C[C@@H]1c1ccc(cc1)Cl)F	ZINC08782031
",0.3678832116788321,0,"c1cc(cc(c1)C(=O)[O-])/C=C/c1ccc2cc(c(cc2n1)C(F)(F)P(=O)([O-])[O-])Br	CHEMBL411295
"
7079,"c1cc(c(c(c1)Cl)CO/N=C(\c1ccc(cc1)Br)/[C@H]1C[C@@H]1c1ccc(cc1)Cl)F	ZINC08782032
",0.3678832116788321,0,"c1cc(cc(c1)C(=O)[O-])/C=C/c1ccc2cc(c(cc2n1)C(F)(F)P(=O)([O-])[O-])Br	CHEMBL411295
"
7080,"c1cc(c(c(c1)Cl)CO/N=C(\c1ccc(cc1)Br)/[C@H]1C[C@H]1c1ccc(cc1)Cl)F	ZINC08782034
",0.3678832116788321,0,"c1cc(cc(c1)C(=O)[O-])/C=C/c1ccc2cc(c(cc2n1)C(F)(F)P(=O)([O-])[O-])Br	CHEMBL411295
"
7081,"CC[C@H](C)c1ccc(cc1)OCCOc1ccc(cc1/C=C\1/C(=NC(=S)S1)[O-])Cl	ZINC22229064
",0.367852975495916,0,"c1cc(cc(c1)C(=O)[O-])/C=C/c1ccc2cc(c(cc2n1)C(F)(F)P(=O)([O-])[O-])Br	CHEMBL411295
"
7082,"C[C@H](CC[C@H](C)C(C)C)[C@H]1CC[C@H]2[C@@]1(CC[C@@H]1[C@H]2CC[C@@H]2[C@@]1(CCC(=O)C2)C)C	ZINC64220353
",0.36773428232502964,0,"c1ccc(cc1)C(=O)Nc1ccc(cc1)c1c(c(c(s1)C(=O)[O-])OCC(=O)[O-])Br	CHEMBL212232
"
7083,"CCC(=O)N1[C@H](CC(=N1)c1ccccc1[N-]S(=O)(=O)c1ccccc1)c1c(cccc1Cl)F	ZINC35684017
",0.36772888214466365,0,"CCCCc1c(c2ccccc2o1)Cc1ccc(cc1)c1ccc(cc1)OCn1cnnn1	CHEMBL24557
"
7084,"CSc1cc2c(c3c(n(c2=O)SC)C(=O)C[C@H](N3)O)nc1	ZINC39450252
",0.3676175170751306,0,"COc1ccc2cc(c(cc2c1)N1CC(=O)NS1(=O)=O)O	CHEMBL592291
"
7085,"CC(C)(C)OC(=O)N[C@@H](CC(=O)[O-])c1c(cccc1Cl)Cl	ZINC02505694
",0.36761133603238866,0,"c1cc2cc(c(cc2cc1CC#N)C(F)(F)P(=O)([O-])[O-])Br	CHEMBL259051
"
7086,"Cc1ccc(cc1[N+](=O)[O-])c1ccc(o1)/C=C\1/C(=O)N(C(=S)S1)[C@@H](CCC(=O)[O-])C(=O)[O-]	ZINC40567340
",0.3675816993464052,0,"CCCCc1c(c2ccccc2o1)Cc1ccc2c(c1)ccc(c2Br)OCn1cnnn1	CHEMBL26100
"
7087,"Cc1ccc(cc1[N+](=O)[O-])c1ccc(o1)/C=C\1/C(=O)N(C(=S)S1)[C@H](CCC(=O)[O-])C(=O)[O-]	ZINC40567342
",0.3675816993464052,0,"CCCCc1c(c2ccccc2o1)Cc1ccc2c(c1)ccc(c2Br)OCn1cnnn1	CHEMBL26100
"
7088,"CC1(COP(=S)(OC1)[C@H](c1cc(cc(c1OC)Cl)Cl)Nc1ccc(c(c1)Cl)Cl)C	ZINC03651881
",0.36750145602795575,0,"c1cc(cc(c1)C(=O)[O-])/C=C/c1ccc2cc(c(cc2n1)C(F)(F)P(=O)([O-])[O-])Br	CHEMBL411295
"
7089,"C1C[C@@H](CN(C1)C(=O)N[C@@H]1CC[N@@H+](C1)C1CC1)C(=O)[O-]	ZINC44681011
",0.36747252747252745,0,"c1cc([nH]c1)c1ccc(c(c1)N1CC(=NS1(=O)=O)[O-])O	CHEMBL601290
"
7090,"C1C[C@H](CN(C1)C(=O)N[C@H]1CC[N@H+](C1)C1CC1)C(=O)[O-]	ZINC44681018
",0.36747252747252745,0,"c1cc([nH]c1)c1ccc(c(c1)N1CC(=NS1(=O)=O)[O-])O	CHEMBL601290
"
7091,"c1cc(oc1/C=C/1\C(=NC(=S)NC1=O)[O-])N1CCCC1	ZINC13569712
",0.36744386873920554,0,"c1cc([nH]c1)c1ccc(c(c1)N1CC(=NS1(=O)=O)[O-])O	CHEMBL601290
"
7092,"Cn1cc(cc(c1=O)NC(=O)[C@@H]1CC(=O)N(C1)c1ccc(cc1)Cl)C(=O)N1CCCCCC1	ZINC38492994
",0.36743589743589744,0,"CCCCc1c(c2ccccc2o1)Cc1ccc(cc1)c1ccc(cc1)OCn1cnnn1	CHEMBL24557
"
7093,"C[C@H]1C[C@@H]1c1ccc(o1)CN(C)S(=O)(=O)c1ccc(nc1Cl)Cl	ZINC58391661
",0.3673929376408715,0,"c1cc(cc2c1cc[nH]2)c1c(c(c(s1)C(=O)[O-])OCC(=O)[O-])Br	CHEMBL383967
"
7094,"C[C@H]1CCc2c(cc(s2)C(=O)N[C@H](C)c2[n-]nnn2)C1	ZINC44343830
",0.36731182795698925,0,"c1cc([nH]c1)c1ccc(c(c1)N1CC(=NS1(=O)=O)[O-])O	CHEMBL601290
"
7095,"C[C@@H]1CCc2c(sc3c2c(=O)n(c(n3)SCc2c(cco2)C(=O)[O-])c2ccc(cc2)Cl)C1	ZINC13395236
",0.3672929346387933,0,"CCc1csc(n1)[C@H](Cc1ccc(cc1)NS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)C(=O)OC	CHEMBL590155
"
7096,"CCCCn1c(c(c(=O)[nH]c1=O)N(C1CCCC1)C(=O)CSc1nnnn1C1CCCCC1)N	ZINC16295608
",0.36722043144061495,0,"CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc(cc1)[C@@H]1CC(=NS1(=O)=O)[O-])C(=O)N	CHEMBL382311
"
7097,"c1c(cc(cc1Cl)Cl)S(=O)(=O)[N-]c1c(cc(cc1Cl)Cl)C(=O)[O-]	ZINC13463914
